usuario,sexo,publicacion
laav_hombre_2,hombre,"Fui en Julio del 2024, era un día nublado y sin nada de aglomeraciones, entré a la Alhóndiga de granaditas y pagué por el permiso para poder tomar fotos, les comparto que sentí una energía muy fuerte y algo desagradable dentro del inmueble que hasta me erizó la piel. Aquí les dejo una foto de mi viaje ,les aseguro que Guanajuato así como tiene gran historia y patrimonio también tiene sus fantasmas y espectros por tantas guerras y batallas que han acontecido desde época prehispánica, colonial y del México independiente."
laav_hombre_2,hombre,"Mi momento: He sabido de personas que en distintos contextos y sin conocerse entre ellos, han visto o tenido ""encuentros"" con personas que describen que van vestidos como si fueran de la época de la revolución o de esos entonces. Dicen que a veces para hacer ""trabajos"" turbios, los llaman o se aparecen."
laav_hombre_2,hombre,"Mi momento parte 2: por allá de 2018, una vez salí con una amiga. Sí nos pusimos pedillos, pero no a un nivel inconsciente o como para ""alucinar"". Total, que ya yendo de regreso a la casa (eran por ahí d las 4:00 a.m), teníamos que pasar por el callejón ""Pocitos"" para llegar a donde vivía en aquel entonces. Justo pasando la iglesia, frente a una casa, estaba una chica parada. Yo lo primero q pensé fue q igual iba regresando de la peda o esperando a q le abrieran (nunca sacó llaves y en sí no recuerdo que se moviera). Al seguir caminando, en un punto teníamos que pasar literalmente al lado de ella y así fue. Al momento de pasar a su lado, quise verla de reojo (sin ser obvio o voltearla a ver directamente, vaya), pero si describiera lo que vi, era como si no tuviera cara la chava. O como si aplicaras barrido en una imagen, pero sólo era su cara. No me dio miedo en el momento, aclaro, pero sí me sacó de pex. Yo no quise decir nada para no espantar a mi amiga, hasta q avanzando como 10 pasos, me dice mi friend ""wey, esa morra no tenía jeta"" , en ese momento sí se me erizó la piel bien macizo y hasta ahora q lo escribo. Seguimos caminando, volteamos una vez más y ahí seguía, sin hacer nada, pero está demás decir que no nos acercamos ni nos detuvimos"
laav_hombre_2,hombre,"Oigan alguien confirme por favor, hace poco volví a ver la película y siempre me pregunté porque no quería la mamá a su hijo, porque se iba hasta tres días y traía dinero, y porque eso le molestaba a su madre, pero hay una escena donde se ve al niño caminando en la calle, y un señor se le acerca sin decir nada, pero pasa un policía y ambos se van, creo que el niño se prostituía con hombres y por eso faltaba tanto a casa y regresaba con dinero, y por eso su mama cree que ya se echo a perder y lo manda a la granja."
laav_hombre_2,hombre,"Espero puedan verla de nuevo y confirmar o solo mi imaginación 😅 porque de hecho tiene sentido que tratando de retratar el México de los de abajo, justo ese sería un tema que debería reflejarse pero siento que es un detalle para los observadores."
laav_hombre_2,hombre,"Esta película fue muy polémica en su momento porque se salía de todo lo que mostraban en ese entonces películas románticas donde romántizaban la pobreza y lo hacía ver hasta como algo digno y de elogiar, si lo pensamos bien, a la gente de las esferas altas le convenia que la gente se sintiera orgullosa de no progresar, de hecho, en varias películas cuando algún personaje se hace rico o mejora otro le demuestra desprecio, y este tipo de escenas y situaciones siguen en varias producciones como novelas"
laav_hombre_2,hombre,"También porque no mostraba a la madre abnegada y sacrificada por sus hijos siempre de buen humor y amorosa todo lo contrario una mujer cansada y frustrada por su situación, la película la verdad me gusta por eso porque retrata algo que lamentablemente sigue pasando porque el México que muestran en las películas de esos años no me es nada familiar teniendo en cuenta que dentro de mi círculo y de otros he escuchado historias más parecidas a la película de los olvidados"
laav_hombre_2,hombre,"eran oficiales, pero bueno el chiste que realmente tenían buenas anecdotas, en una ocasión un sargen N.N nos conto que en una sierra del norte del pais, iban en su recorrido normal, cuando detectaron una camioneta con sujetos sospechosos, al marcarles el alto hicieron caso omiso por lo que se intensificó la persecucion al grado que les seguian entre brechas y con varias advertencias optaron los militares por abrir fuego, tras el ataque a los sospechosos y el abatimiento de ellos pues buscaron entre los cuerpos y eran muchachos de 14-19 años aproximadamente, a los cuales no se les encontró ni una resortera, ni una cerveza, mucho menos arm4as ni nada que los comprometiera. el oficial cambió su tono y se le entrecortaba la voz al decirnos: por qué no se pararon? Por qué hacer así las cosas? En resumen los muchachos solo comenzaron una persecución sin tener nada que les comprometiera y les costó la vida. Al último los soldados por órdenes de sus superiores tuvieron que mandar pedir arm4s de un pueblo cercano, y armar una escena falsa con supuestos delincuentes. Como punto extra a los militares: recuerdo que dijo que era una zona mucho muy caliente y conflictuada por el n4arco En paz descansen esos inocentes que por una tontería o juego les costó la vida"
laav_hombre_2,hombre,"Hay una entrevista de la cadena Telemundo/Univision (no recuerdo) a un ex sicario quien fue reclutado por la fuerza por el CJNG, y dice que lo mandaron a entrenar como sicario, que el entrenamiento era cruel, incluso qué llegaban a matarse entre ellos, y cuenta que los instructores eran ex militares, y había Rangers, Seals, Marines de Estados Unidos, trabajando para el Cartel, después esa persona con ayuda de otra pudo salir y radicar en Estados Unidos."
laav_hombre_2,hombre,El auto sacrificio ya no es igual que antes muchos militares por los bajos salarios terminan pasándose a los carteles como comandantes o entrenadores de ellos. Una de las razones por las cuales cada vez el crimen organizado está mejor capacitado para resistir combates
laav_hombre_2,hombre,"Hospital Naturista de cd. Madero Tamaulipas inaugurado en 1984 Cero 5años después Como todo hospital mexicano, este también tiene su historia de terror. Cuenta la leyenda que durante sus años de funcionamiento, trabajaba aquí una enfermera muy bonita y limpia, tan pulcra que siempre iba a trabajar impecable y con su uniforme muy bien planchado. Ella se enamoró de un doctor del hospital, quien sólo jugó con sus sentimientos, abandonándola al poco tiempo. Devastada la enfermera, empezó a tratar mal a sus pacientes. Se dice que fue tanta su negligencia, que omitió darle un medicamento importante a un niño, causando su muerte. El padre del infante al enterarse de esto, envuelto en furia, cortó la garganta de la enfermera con un bisturí. Desde luego, no se tienen datos verídicos de la enfermera o el doctor y se desconocen sus nombres. Sin embargo, a partir de 1994, después de la decaída del hospital, empezaron los rumores de que una enfermera merodeaba los pasillos vacíos del inmueble. Con el tiempo se le empezó a conocer como el fantasma de “La Planchada”. Las historias empezaron a atraer a los jóvenes curiosos y los avistamientos aumentaron. Lo que es seguro es que este edificio es un ícono popular en Ciudad Madero."
laav_hombre_2,hombre,"La Feria de Chapultepec se inauguró el 24 de octubre de 1964, bajo el nombre de Los Juegos Mecánicos de Chapultepec. Eran 20 atracciones, incluida la Montaña Rusa, primera de México y de América Latina."
laav_hombre_2,hombre,"A finales de los 90's Coca Cola tomó patrocinio de La Feria, añadiendo juegos como el Tren de Coca Cola y la Torre Coca Cola; después llegó Pepsi, y cambió la imagen de dichos juegos. Algo similar pasó en el tiempo que Carlos Slim le metió dinero a La Feria, y la Pandilla Telmex era la imagen. La montaña Infinitum, la del accidente, fue patrocinada por él por allá del 2006."
laav_hombre_2,hombre,"""Existen dos posibilidades: o estamos solos en el Universo o no lo estamos. Ambas son igual de aterradoras."" Arthur C. Clarke"
laav_hombre_2,hombre,"Este dato me dejó pensando demasiado 🤯🤯🤯🤯🤯Si comparamos los cromosomas humanos con los de los grandes simios, chimpancés, orangutanes y gorilas descubrimos una diferencia muy llamativa, mostrando que el genoma humano y el del chimpancé son idénticos al 98%."
laav_hombre_2,hombre,"Sin embargo, nosotros creamos máquinas, herramientas que nos acortan distancias significativas, herramientas que nos facilitan desde hacer del baño hasta comer o divertirse, tenemos la capacidad de estudiar el océano y el universo básicamente todo aquello que nos rodea y solamente por esa diferencia del 2%. El mono mas inteligente tiene a lo mucho la inteligencia de un infante, por simplemente una diferencia del 2% ."
laav_hombre_2,hombre,"¿Te imaginas una especie que este 2% arriba de nosotros? Si a ti no te parece inteligente un mono, quizás esa especie 2% arriba de nuestro genoma no le podríamos parecer ""inteligentes"", al visitarnos dirían que aquí no hay vida inteligente, solo por una insignificante diferencia del 2%"
laav_hombre_2,hombre,"Es una hipótesis que plantea, lo que viene siendo una barrera que impide que la vida inteligente se desarrolle hasta alcanzar niveles superiores de complejidad. Esto hace que la vida extraterrestre detectable sea extremadamente rara Esta teoría se enmarca bajo el contexto de la paradoja de Fermi, que básicamente describe la aparente incongruencia entre la probabilidad de que existan otras civilizaciones inteligentes y el hecho de no haber encontrado ninguna. Posibles causas del gran filtro El cambio climático La guerra nuclear Los impactos de asteroides Las explosiones de supernovas Las plagas El agotamiento de los recursos naturales ¿Hemos pasado el gran filtro? Aún no, sin embargo es muy posible que podamos hacerlo, el avance de la inteligencia humana es extremadamente rápido. Cómo superar el gran filtro Para superar el gran filtro, la humanidad debería poder identificar los procesos autodestructivos que amenazan su existencia y neutralizarlos. Seguramente existieron o existen civilizaciones en otros sistemas o galaxias pero aún no han tenido la capacidad de pasar ""el gran filtro""."
laav_hombre_2,hombre,"El omuamua fue el primer objeto interestelar en visitar el sistema solar proveniente de la constelación vega, (bueno en cierto punto se resolvió el caso ahora el objeto nos dejó y se esta alejando) sin embargo cuando llegó al sistema lo hizo de una manera que dejó consternados a los que la descubrieron, resulta que al llegar dio un giro como si se percatara de que hubiera algo extraño es decir cuando iba llegando estuvo apunto de chocar con venus y el sol o como si quisiera aterrizar sin embargo dio un giro inesperado y se fue más arriba alejándose un poco del sistema, parecería como si el objeto se dio cuenta de que había vida (o osease la de nosotros) en uno de los planetas o no quería ser descubierto, aquí les dejo un gif de la trayectoria"
laav_hombre_2,hombre,"La teoría de que todo lo que entra en un agujero N no sale, no es del todo correcta, una vez entrando al horizonte de eventos los objetos entran en un proceso de espaguetizacion en la cual se van estirando hasta ser consumidos en su totalidad por los agujeros, pero a su vez estas pueden salir mediante la Radiación de Hacking Esta radiación consiste en la emisión de partículas subatómicas, que pueden incluir electrones, positrones, fotones y otras partículas."
laav_hombre_2,hombre,"""Estamos solos en el universo"". Verdaderamente no, no estamos solos, pensar que no hay vida en otros planetas en algo muy ilógico, el problema es que no es posible que exista la tecnología para llegar de un planeta a otro (ni con la velocidad de la luz, tardaríamos demasiado tiempo), entonces: en caso de que existan más poblaciones, jamás los conoceremos ni por foto, ni mucho menos en persona, y si en algún momento nuestra estrella explota acabando con nuestro sistema solar, no tendremos a quien pedir ayuda antes del desastre."
laav_hombre_2,hombre,"El eclipse solar anular, la tierra es el único lugar conocido en el universo en el que coincide el tamaño del sol, la tierra y la luna, con la distancia que hay entre los astros y se sincronizan de manera perfecta creando el efecto anillo de fuego, es una simetría perfecta que no se da en otro lugar del universo"
vdgm_hombre_2,hombre,"1.- Hoy me levanté con ganas de aprender algo nuevo, ¿qué me recomiendan?"
vdgm_hombre_2,hombre,2.- La clave del éxito está en la constancia y el esfuerzo diario.
vdgm_hombre_2,hombre,"3.- No hay sueños imposibles, solo metas que requieren más trabajo."
vdgm_hombre_2,hombre,"4.- Un día sin risa es un día perdido, ¿qué los hizo reír hoy?"
vdgm_hombre_2,hombre,"5.- Me propuse leer un libro al mes, y este es mi elegido para abril."
vdgm_hombre_2,hombre,6.- Nada como una caminata por el parque para despejar la mente.
